HourOfYear,Date,StartTime,dhw,hdd,heating,predicted
537,23-Jan,08:00,29.0,0,0.0,29.0
538,23-Jan,09:00,23.0,0,0.0,23.0
539,23-Jan,10:00,30.0,0,0.0,30.0
540,23-Jan,11:00,41.0,0,0.0,41.0
541,23-Jan,12:00,39.0,0,0.0,39.0
542,23-Jan,13:00,39.0,0,0.0,39.0
543,23-Jan,14:00,28.0,0,0.0,28.0
544,23-Jan,15:00,32.0,0,0.0,32.0
545,23-Jan,16:00,22.0,0,0.0,22.0
546,23-Jan,17:00,10.0,0,0.0,10.0
547,23-Jan,18:00,0.0,0,0.0,0.0
548,23-Jan,19:00,0.0,0,0.0,0.0
549,23-Jan,20:00,0.0,0,0.0,0.0
550,23-Jan,21:00,0.0,0,0.0,0.0
551,23-Jan,22:00,0.0,0,0.0,0.0
552,23-Jan,23:00,0.0,0,0.0,0.0
553,24-Jan,00:00,0.0,0,0.0,0.0
554,24-Jan,01:00,0.0,0,0.0,0.0
555,24-Jan,02:00,0.0,0,0.0,0.0
556,24-Jan,03:00,0.0,0,0.0,0.0
557,24-Jan,04:00,0.0,0,0.0,0.0
558,24-Jan,05:00,0.0,0,0.0,0.0
559,24-Jan,06:00,0.0,0,0.0,0.0
560,24-Jan,07:00,12.0,0,0.0,12.0
561,24-Jan,08:00,28.0,0,0.0,28.0
562,24-Jan,09:00,24.0,0,0.0,24.0
563,24-Jan,10:00,24.0,0,0.0,24.0
564,24-Jan,11:00,28.0,0,0.0,28.0
565,24-Jan,12:00,32.0,0,0.0,32.0
566,24-Jan,13:00,27.0,0,0.0,27.0
567,24-Jan,14:00,23.0,0,0.0,23.0
568,24-Jan,15:00,24.0,0,0.0,24.0
569,24-Jan,16:00,14.0,0,0.0,14.0
570,24-Jan,17:00,7.0,0,0.0,7.0
571,24-Jan,18:00,0.0,0,0.0,0.0
572,24-Jan,19:00,0.0,0,0.0,0.0
573,24-Jan,20:00,0.0,0,0.0,0.0
574,24-Jan,21:00,0.0,0,0.0,0.0
575,24-Jan,22:00,0.0,0,0.0,0.0
576,24-Jan,23:00,0.0,0,0.0,0.0
577,25-Jan,00:00,0.0,0,0.0,0.0
578,25-Jan,01:00,0.0,0,0.0,0.0
579,25-Jan,02:00,0.0,0,0.0,0.0
580,25-Jan,03:00,0.0,0,0.0,0.0
581,25-Jan,04:00,0.0,0,0.0,0.0
582,25-Jan,05:00,0.0,0,0.0,0.0
583,25-Jan,06:00,0.0,0,0.0,0.0
584,25-Jan,07:00,8.0,0,0.0,8.0
585,25-Jan,08:00,9.0,0,0.0,9.0
586,25-Jan,09:00,13.0,0,0.0,13.0
587,25-Jan,10:00,22.0,0,0.0,22.0
588,25-Jan,11:00,23.0,0,0.0,23.0
589,25-Jan,12:00,15.0,0,0.0,15.0
590,25-Jan,13:00,7.0,0,0.0,7.0
591,25-Jan,14:00,13.0,0,0.0,13.0
592,25-Jan,15:00,8.0,0,0.0,8.0
593,25-Jan,16:00,12.0,0,0.0,12.0
594,25-Jan,17:00,8.0,0,0.0,8.0
595,25-Jan,18:00,0.0,0,0.0,0.0
596,25-Jan,19:00,0.0,0,0.0,0.0
597,25-Jan,20:00,0.0,0,0.0,0.0
598,25-Jan,21:00,0.0,0,0.0,0.0
599,25-Jan,22:00,0.0,0,0.0,0.0
600,25-Jan,23:00,0.0,0,0.0,0.0
601,26-Jan,00:00,0.0,0,0.0,0.0
602,26-Jan,01:00,0.0,0,0.0,0.0
603,26-Jan,02:00,0.0,0,0.0,0.0
604,26-Jan,03:00,0.0,0,0.0,0.0
605,26-Jan,04:00,0.0,0,0.0,0.0
606,26-Jan,05:00,0.0,0,0.0,0.0
607,26-Jan,06:00,0.0,0,0.0,0.0
608,26-Jan,07:00,7.0,0,0.0,7.0
609,26-Jan,08:00,12.0,0,0.0,12.0
610,26-Jan,09:00,9.0,0,0.0,9.0
611,26-Jan,10:00,9.0,0,0.0,9.0
612,26-Jan,11:00,22.0,0,0.0,22.0
613,26-Jan,12:00,17.0,0,0.0,17.0
614,26-Jan,13:00,13.0,0,0.0,13.0
615,26-Jan,14:00,17.0,0,0.0,17.0
616,26-Jan,15:00,22.0,0,0.0,22.0
617,26-Jan,16:00,7.0,0,0.0,7.0
618,26-Jan,17:00,2.0,0,0.0,2.0
619,26-Jan,18:00,0.0,0,0.0,0.0
620,26-Jan,19:00,0.0,0,0.0,0.0
621,26-Jan,20:00,0.0,0,0.0,0.0
622,26-Jan,21:00,0.0,0,0.0,0.0
623,26-Jan,22:00,0.0,0,0.0,0.0
624,26-Jan,23:00,0.0,0,0.0,0.0
625,27-Jan,00:00,0.0,0,0.0,0.0
626,27-Jan,01:00,0.0,0,0.0,0.0
627,27-Jan,02:00,0.0,0,0.0,0.0
628,27-Jan,03:00,0.0,0,0.0,0.0
629,27-Jan,04:00,0.0,0,0.0,0.0
630,27-Jan,05:00,0.0,0,0.0,0.0
631,27-Jan,06:00,0.0,0,0.0,0.0
632,27-Jan,07:00,12.0,0,0.0,12.0
633,27-Jan,08:00,18.0,0,0.0,18.0
634,27-Jan,09:00,17.0,0,0.0,17.0
635,27-Jan,10:00,18.0,0,0.0,18.0
636,27-Jan,11:00,35.0,0,0.0,35.0
637,27-Jan,12:00,31.0,0,0.0,31.0
638,27-Jan,13:00,33.0,0,0.0,33.0
639,27-Jan,14:00,31.0,0,0.0,31.0
640,27-Jan,15:00,21.0,0,0.0,21.0
641,27-Jan,16:00,18.0,0,0.0,18.0
642,27-Jan,17:00,7.0,0,0.0,7.0
643,27-Jan,18:00,0.0,0,0.0,0.0
644,27-Jan,19:00,0.0,0,0.0,0.0
645,27-Jan,20:00,0.0,0,0.0,0.0
646,27-Jan,21:00,0.0,0,0.0,0.0
647,27-Jan,22:00,0.0,0,0.0,0.0
648,27-Jan,23:00,0.0,0,0.0,0.0
649,28-Jan,00:00,0.0,0,0.0,0.0
650,28-Jan,01:00,0.0,0,0.0,0.0
651,28-Jan,02:00,0.0,0,0.0,0.0
652,28-Jan,03:00,0.0,0,0.0,0.0
653,28-Jan,04:00,0.0,0,0.0,0.0
654,28-Jan,05:00,0.0,0,0.0,0.0
655,28-Jan,06:00,0.0,0,0.0,0.0
656,28-Jan,07:00,7.0,0,0.0,7.0
657,28-Jan,08:00,27.0,0,0.0,27.0
658,28-Jan,09:00,26.0,0,0.0,26.0
659,28-Jan,10:00,24.0,0,0.0,24.0
660,28-Jan,11:00,22.0,0,0.0,22.0
661,28-Jan,12:00,36.0,0,0.0,36.0
662,28-Jan,13:00,34.0,0,0.0,34.0
663,28-Jan,14:00,22.0,0,0.0,22.0
664,28-Jan,15:00,31.0,0,0.0,31.0
665,28-Jan,16:00,18.0,0,0.0,18.0
666,28-Jan,17:00,14.0,0,0.0,14.0
667,28-Jan,18:00,0.0,0,0.0,0.0
668,28-Jan,19:00,0.0,0,0.0,0.0
669,28-Jan,20:00,0.0,0,0.0,0.0
670,28-Jan,21:00,0.0,0,0.0,0.0
671,28-Jan,22:00,0.0,0,0.0,0.0
672,28-Jan,23:00,0.0,0,0.0,0.0
673,29-Jan,00:00,0.0,0,0.0,0.0
674,29-Jan,01:00,0.0,0,0.0,0.0
675,29-Jan,02:00,0.0,0,0.0,0.0
676,29-Jan,03:00,0.0,0,0.0,0.0
677,29-Jan,04:00,0.0,0,0.0,0.0
678,29-Jan,05:00,0.0,0,0.0,0.0
679,29-Jan,06:00,0.0,0,0.0,0.0
680,29-Jan,07:00,15.0,0,0.0,15.0
681,29-Jan,08:00,21.0,0,0.0,21.0
682,29-Jan,09:00,28.0,0,0.0,28.0
683,29-Jan,10:00,33.0,0,0.0,33.0
684,29-Jan,11:00,34.0,0,0.0,34.0
685,29-Jan,12:00,36.0,0,0.0,36.0
686,29-Jan,13:00,40.0,0,0.0,40.0
687,29-Jan,14:00,30.0,0,0.0,30.0
688,29-Jan,15:00,26.0,0,0.0,26.0
689,29-Jan,16:00,16.0,0,0.0,16.0
690,29-Jan,17:00,11.0,0,0.0,11.0
691,29-Jan,18:00,0.0,0,0.0,0.0
692,29-Jan,19:00,0.0,0,0.0,0.0
693,29-Jan,20:00,0.0,0,0.0,0.0
694,29-Jan,21:00,0.0,0,0.0,0.0
695,29-Jan,22:00,0.0,0,0.0,0.0
696,29-Jan,23:00,0.0,0,0.0,0.0
697,30-Jan,00:00,0.0,0,0.0,0.0
698,30-Jan,01:00,0.0,0,0.0,0.0
699,30-Jan,02:00,0.0,0,0.0,0.0
700,30-Jan,03:00,0.0,0,0.0,0.0
701,30-Jan,04:00,0.0,0,0.0,0.0
702,30-Jan,05:00,0.0,0,0.0,0.0
703,30-Jan,06:00,0.0,0,0.0,0.0
704,30-Jan,07:00,12.0,0,0.0,12.0
705,30-Jan,08:00,15.0,0,0.0,15.0
706,30-Jan,09:00,37.0,0,0.0,37.0
707,30-Jan,10:00,39.0,0,0.0,39.0
708,30-Jan,11:00,42.0,0,0.0,42.0
709,30-Jan,12:00,48.0,0,0.0,48.0
710,30-Jan,13:00,35.0,0,0.0,35.0
711,30-Jan,14:00,29.0,0,0.0,29.0
712,30-Jan,15:00,32.0,0,0.0,32.0
713,30-Jan,16:00,21.0,0,0.0,21.0
714,30-Jan,17:00,12.0,0,0.0,12.0
715,30-Jan,18:00,0.0,0,0.0,0.0
716,30-Jan,19:00,0.0,0,0.0,0.0
717,30-Jan,20:00,0.0,0,0.0,0.0
718,30-Jan,21:00,0.0,0,0.0,0.0
719,30-Jan,22:00,0.0,0,0.0,0.0
720,30-Jan,23:00,0.0,0,0.0,0.0
721,31-Jan,00:00,0.0,0,0.0,0.0
722,31-Jan,01:00,0.0,0,0.0,0.0
723,31-Jan,02:00,0.0,0,0.0,0.0
724,31-Jan,03:00,0.0,0,0.0,0.0
725,31-Jan,04:00,0.0,0,0.0,0.0
726,31-Jan,05:00,0.0,0,0.0,0.0
727,31-Jan,06:00,0.0,0,0.0,0.0
728,31-Jan,07:00,11.0,0,0.0,11.0
729,31-Jan,08:00,26.0,0,0.0,26.0
730,31-Jan,09:00,28.0,0,0.0,28.0
731,31-Jan,10:00,38.0,0,0.0,38.0
732,31-Jan,11:00,42.0,0,0.0,42.0
733,31-Jan,12:00,41.0,0,0.0,41.0
734,31-Jan,13:00,49.0,0,0.0,49.0
735,31-Jan,14:00,55.0,0,0.0,55.0
736,31-Jan,15:00,41.0,0,0.0,41.0
737,31-Jan,16:00,24.0,0,0.0,24.0
738,31-Jan,17:00,18.0,0,0.0,18.0
739,31-Jan,18:00,0.0,0,0.0,0.0
740,31-Jan,19:00,0.0,0,0.0,0.0
741,31-Jan,20:00,0.0,0,0.0,0.0
742,31-Jan,21:00,0.0,0,0.0,0.0
743,31-Jan,22:00,0.0,0,0.0,0.0
744,31-Jan,23:00,0.0,0,0.0,0.0
745,01-Feb,00:00,0.0,0,0.0,0.0
746,01-Feb,01:00,0.0,0,0.0,0.0
747,01-Feb,02:00,0.0,0,0.0,0.0
748,01-Feb,03:00,0.0,0,0.0,0.0
749,01-Feb,04:00,0.0,0,0.0,0.0
750,01-Feb,05:00,0.0,0,0.0,0.0
751,01-Feb,06:00,0.0,0,0.0,0.0
752,01-Feb,07:00,14.0,0,0.0,14.0
753,01-Feb,08:00,23.0,0,0.0,23.0
754,01-Feb,09:00,28.0,0,0.0,28.0
755,01-Feb,10:00,49.0,0,0.0,49.0
756,01-Feb,11:00,56.0,0,0.0,56.0
757,01-Feb,12:00,43.0,0,0.0,43.0
758,01-Feb,13:00,35.0,0,0.0,35.0
759,01-Feb,14:00,33.0,0,0.0,33.0
760,01-Feb,15:00,40.0,0,0.0,40.0
761,01-Feb,16:00,23.0,0,0.0,23.0
762,01-Feb,17:00,16.0,0,0.0,16.0
763,01-Feb,18:00,0.0,0,0.0,0.0
764,01-Feb,19:00,0.0,0,0.0,0.0
765,01-Feb,20:00,0.0,0,0.0,0.0
766,01-Feb,21:00,0.0,0,0.0,0.0
767,01-Feb,22:00,0.0,0,0.0,0.0
768,01-Feb,23:00,0.0,0,0.0,0.0
769,02-Feb,00:00,0.0,0,0.0,0.0
770,02-Feb,01:00,0.0,0,0.0,0.0
771,02-Feb,02:00,0.0,0,0.0,0.0
772,02-Feb,03:00,0.0,0,0.0,0.0
773,02-Feb,04:00,0.0,0,0.0,0.0
774,02-Feb,05:00,0.0,0,0.0,0.0
775,02-Feb,06:00,0.0,0,0.0,0.0
776,02-Feb,07:00,17.0,0,0.0,17.0
777,02-Feb,08:00,19.0,0,0.0,19.0
778,02-Feb,09:00,29.0,0,0.0,29.0
779,02-Feb,10:00,40.0,0,0.0,40.0
780,02-Feb,11:00,37.0,0,0.0,37.0
781,02-Feb,12:00,48.0,0,0.0,48.0
782,02-Feb,13:00,44.0,0,0.0,44.0
783,02-Feb,14:00,35.0,0,0.0,35.0
784,02-Feb,15:00,29.0,0,0.0,29.0
785,02-Feb,16:00,32.0,0,0.0,32.0
786,02-Feb,17:00,10.0,0,0.0,10.0
787,02-Feb,18:00,0.0,0,0.0,0.0
788,02-Feb,19:00,0.0,0,0.0,0.0
789,02-Feb,20:00,0.0,0,0.0,0.0
790,02-Feb,21:00,0.0,0,0.0,0.0
791,02-Feb,22:00,0.0,0,0.0,0.0
792,02-Feb,23:00,0.0,0,0.0,0.0
793,03-Feb,00:00,0.0,0,0.0,0.0
794,03-Feb,01:00,0.0,0,0.0,0.0
795,03-Feb,02:00,0.0,0,0.0,0.0
796,03-Feb,03:00,0.0,0,0.0,0.0
797,03-Feb,04:00,0.0,0,0.0,0.0
798,03-Feb,05:00,0.0,0,0.0,0.0
799,03-Feb,06:00,0.0,0,0.0,0.0
800,03-Feb,07:00,15.0,0,0.0,15.0
801,03-Feb,08:00,29.0,0,0.0,29.0
802,03-Feb,09:00,36.0,0,0.0,36.0
803,03-Feb,10:00,35.0,0,0.0,35.0
804,03-Feb,11:00,32.0,0,0.0,32.0
805,03-Feb,12:00,33.0,0,0.0,33.0
806,03-Feb,13:00,32.0,0,0.0,32.0
807,03-Feb,14:00,28.0,0,0.0,28.0
808,03-Feb,15:00,35.0,0,0.0,35.0
809,03-Feb,16:00,18.0,0,0.0,18.0
810,03-Feb,17:00,6.0,0,0.0,6.0
811,03-Feb,18:00,0.0,0,0.0,0.0
812,03-Feb,19:00,0.0,0,0.0,0.0
813,03-Feb,20:00,0.0,0,0.0,0.0
814,03-Feb,21:00,0.0,0,0.0,0.0
815,03-Feb,22:00,0.0,0,0.0,0.0
816,03-Feb,23:00,0.0,0,0.0,0.0
817,04-Feb,00:00,0.0,0,0.0,0.0
818,04-Feb,01:00,0.0,0,0.0,0.0
819,04-Feb,02:00,0.0,0,0.0,0.0
820,04-Feb,03:00,0.0,0,0.0,0.0
821,04-Feb,04:00,0.0,0,0.0,0.0
822,04-Feb,05:00,0.0,0,0.0,0.0
823,04-Feb,06:00,0.0,0,0.0,0.0
824,04-Feb,07:00,4.0,0,0.0,4.0
825,04-Feb,08:00,7.0,0,0.0,7.0
826,04-Feb,09:00,22.0,0,0.0,22.0
827,04-Feb,10:00,16.0,0,0.0,16.0
828,04-Feb,11:00,15.0,0,0.0,15.0
829,04-Feb,12:00,18.0,0,0.0,18.0
830,04-Feb,13:00,19.0,0,0.0,19.0
831,04-Feb,14:00,24.0,0,0.0,24.0
832,04-Feb,15:00,10.0,0,0.0,10.0
833,04-Feb,16:00,18.0,0,0.0,18.0
834,04-Feb,17:00,7.0,0,0.0,7.0
835,04-Feb,18:00,0.0,0,0.0,0.0
836,04-Feb,19:00,0.0,0,0.0,0.0
837,04-Feb,20:00,0.0,0,0.0,0.0
838,04-Feb,21:00,0.0,0,0.0,0.0
839,04-Feb,22:00,0.0,0,0.0,0.0
840,04-Feb,23:00,0.0,0,0.0,0.0
841,05-Feb,00:00,0.0,0,0.0,0.0
842,05-Feb,01:00,0.0,0,0.0,0.0
843,05-Feb,02:00,0.0,0,0.0,0.0
844,05-Feb,03:00,0.0,0,0.0,0.0
845,05-Feb,04:00,0.0,0,0.0,0.0
846,05-Feb,05:00,0.0,0,0.0,0.0
847,05-Feb,06:00,0.0,0,0.0,0.0
848,05-Feb,07:00,5.0,0,0.0,5.0
849,05-Feb,08:00,7.0,0,0.0,7.0
850,05-Feb,09:00,12.0,0,0.0,12.0
851,05-Feb,10:00,16.0,0,0.0,16.0
852,05-Feb,11:00,18.0,0,0.0,18.0
853,05-Feb,12:00,14.0,0,0.0,14.0
854,05-Feb,13:00,20.0,0,0.0,20.0
855,05-Feb,14:00,22.0,0,0.0,22.0
856,05-Feb,15:00,15.0,0,0.0,15.0
857,05-Feb,16:00,7.0,0,0.0,7.0
858,05-Feb,17:00,8.0,0,0.0,8.0
859,05-Feb,18:00,0.0,0,0.0,0.0
860,05-Feb,19:00,0.0,0,0.0,0.0
861,05-Feb,20:00,0.0,0,0.0,0.0
862,05-Feb,21:00,0.0,0,0.0,0.0
863,05-Feb,22:00,0.0,0,0.0,0.0
864,05-Feb,23:00,0.0,0,0.0,0.0
865,06-Feb,00:00,0.0,0,0.0,0.0
866,06-Feb,01:00,0.0,0,0.0,0.0
867,06-Feb,02:00,0.0,0,0.0,0.0
868,06-Feb,03:00,0.0,0,0.0,0.0
869,06-Feb,04:00,0.0,0,0.0,0.0
870,06-Feb,05:00,0.0,0,0.0,0.0
871,06-Feb,06:00,0.0,0,0.0,0.0
872,06-Feb,07:00,5.0,0,0.0,5.0
873,06-Feb,08:00,12.0,0,0.0,12.0
874,06-Feb,09:00,11.0,0,0.0,11.0
875,06-Feb,10:00,11.0,0,0.0,11.0
876,06-Feb,11:00,26.0,0,0.0,26.0
877,06-Feb,12:00,25.0,0,0.0,25.0
878,06-Feb,13:00,22.0,0,0.0,22.0
879,06-Feb,14:00,19.0,0,0.0,19.0
880,06-Feb,15:00,17.0,0,0.0,17.0
881,06-Feb,16:00,11.0,0,0.0,11.0
882,06-Feb,17:00,4.0,0,0.0,4.0
883,06-Feb,18:00,0.0,0,0.0,0.0
884,06-Feb,19:00,0.0,0,0.0,0.0
885,06-Feb,20:00,0.0,0,0.0,0.0
886,06-Feb,21:00,0.0,0,0.0,0.0
887,06-Feb,22:00,0.0,0,0.0,0.0
888,06-Feb,23:00,0.0,0,0.0,0.0
889,07-Feb,00:00,0.0,0,0.0,0.0
890,07-Feb,01:00,0.0,0,0.0,0.0
891,07-Feb,02:00,0.0,0,0.0,0.0
892,07-Feb,03:00,0.0,0,0.0,0.0
893,07-Feb,04:00,0.0,0,0.0,0.0
894,07-Feb,05:00,0.0,0,0.0,0.0
895,07-Feb,06:00,0.0,0,0.0,0.0
896,07-Feb,07:00,13.0,0,0.0,13.0
897,07-Feb,08:00,17.0,0,0.0,17.0
898,07-Feb,09:00,10.0,0,0.0,10.0
899,07-Feb,10:00,20.0,0,0.0,20.0
900,07-Feb,11:00,21.0,0,0.0,21.0
901,07-Feb,12:00,24.0,0,0.0,24.0
902,07-Feb,13:00,13.0,0,0.0,13.0
903,07-Feb,14:00,19.0,0,0.0,19.0
904,07-Feb,15:00,17.0,0,0.0,17.0
905,07-Feb,16:00,15.0,0,0.0,15.0
906,07-Feb,17:00,4.0,0,0.0,4.0
907,07-Feb,18:00,0.0,0,0.0,0.0
908,07-Feb,19:00,0.0,0,0.0,0.0
909,07-Feb,20:00,0.0,0,0.0,0.0
910,07-Feb,21:00,0.0,0,0.0,0.0
911,07-Feb,22:00,0.0,0,0.0,0.0
912,07-Feb,23:00,0.0,0,0.0,0.0
913,08-Feb,00:00,0.0,0,0.0,0.0
914,08-Feb,01:00,0.0,0,0.0,0.0
915,08-Feb,02:00,0.0,0,0.0,0.0
916,08-Feb,03:00,0.0,0,0.0,0.0
917,08-Feb,04:00,0.0,0,0.0,0.0
918,08-Feb,05:00,0.0,0,0.0,0.0
919,08-Feb,06:00,0.0,0,0.0,0.0
920,08-Feb,07:00,8.0,0,0.0,8.0
921,08-Feb,08:00,10.0,0,0.0,10.0
922,08-Feb,09:00,8.0,0,0.0,8.0
923,08-Feb,10:00,21.0,0,0.0,21.0
924,08-Feb,11:00,15.0,0,0.0,15.0
925,08-Feb,12:00,21.0,0,0.0,21.0
926,08-Feb,13:00,16.0,0,0.0,16.0
927,08-Feb,14:00,19.0,0,0.0,19.0
928,08-Feb,15:00,12.0,0,0.0,12.0
929,08-Feb,16:00,13.0,0,0.0,13.0
930,08-Feb,17:00,5.0,0,0.0,5.0
931,08-Feb,18:00,0.0,0,0.0,0.0
932,08-Feb,19:00,0.0,0,0.0,0.0
933,08-Feb,20:00,0.0,0,0.0,0.0
934,08-Feb,21:00,0.0,0,0.0,0.0
935,08-Feb,22:00,0.0,0,0.0,0.0
936,08-Feb,23:00,0.0,0,0.0,0.0
937,09-Feb,00:00,0.0,0,0.0,0.0
938,09-Feb,01:00,0.0,0,0.0,0.0
939,09-Feb,02:00,0.0,0,0.0,0.0
940,09-Feb,03:00,0.0,0,0.0,0.0
941,09-Feb,04:00,0.0,0,0.0,0.0
942,09-Feb,05:00,0.0,0,0.0,0.0
943,09-Feb,06:00,0.0,0,0.0,0.0
944,09-Feb,07:00,4.0,0,0.0,4.0
945,09-Feb,08:00,6.0,0,0.0,6.0
946,09-Feb,09:00,19.0,0,0.0,19.0
947,09-Feb,10:00,14.0,0,0.0,14.0
948,09-Feb,11:00,24.0,0,0.0,24.0
949,09-Feb,12:00,18.0,0,0.0,18.0
950,09-Feb,13:00,21.0,0,0.0,21.0
951,09-Feb,14:00,21.0,0,0.0,21.0
952,09-Feb,15:00,18.0,0,0.0,18.0
953,09-Feb,16:00,12.0,0,0.0,12.0
954,09-Feb,17:00,2.0,0,0.0,2.0
955,09-Feb,18:00,0.0,0,0.0,0.0
956,09-Feb,19:00,0.0,0,0.0,0.0
957,09-Feb,20:00,0.0,0,0.0,0.0
958,09-Feb,21:00,0.0,0,0.0,0.0
959,09-Feb,22:00,0.0,0,0.0,0.0
960,09-Feb,23:00,0.0,0,0.0,0.0
961,10-Feb,00:00,0.0,0,0.0,0.0
962,10-Feb,01:00,0.0,0,0.0,0.0
963,10-Feb,02:00,0.0,0,0.0,0.0
964,10-Feb,03:00,0.0,0,0.0,0.0
965,10-Feb,04:00,0.0,0,0.0,0.0
966,10-Feb,05:00,0.0,0,0.0,0.0
967,10-Feb,06:00,0.0,0,0.0,0.0
968,10-Feb,07:00,7.0,0,0.0,7.0
969,10-Feb,08:00,11.0,0,0.0,11.0
970,10-Feb,09:00,19.0,0,0.0,19.0
971,10-Feb,10:00,20.0,0,0.0,20.0
972,10-Feb,11:00,17.0,0,0.0,17.0
973,10-Feb,12:00,24.0,0,0.0,24.0
974,10-Feb,13:00,21.0,0,0.0,21.0
975,10-Feb,14:00,18.0,0,0.0,18.0
976,10-Feb,15:00,16.0,0,0.0,16.0
977,10-Feb,16:00,20.0,0,0.0,20.0
978,10-Feb,17:00,4.0,0,0.0,4.0
979,10-Feb,18:00,0.0,0,0.0,0.0
980,10-Feb,19:00,0.0,0,0.0,0.0
981,10-Feb,20:00,0.0,0,0.0,0.0
982,10-Feb,21:00,0.0,0,0.0,0.0
983,10-Feb,22:00,0.0,0,0.0,0.0
984,10-Feb,23:00,0.0,0,0.0,0.0
985,11-Feb,00:00,0.0,0,0.0,0.0
986,11-Feb,01:00,0.0,0,0.0,0.0
987,11-Feb,02:00,0.0,0,0.0,0.0
988,11-Feb,03:00,0.0,0,0.0,0.0
989,11-Feb,04:00,0.0,0,0.0,0.0
990,11-Feb,05:00,0.0,0,0.0,0.0
991,11-Feb,06:00,0.0,0,0.0,0.0
992,11-Feb,07:00,4.0,0,0.0,4.0
993,11-Feb,08:00,8.0,0,0.0,8.0
994,11-Feb,09:00,23.0,0,0.0,23.0
995,11-Feb,10:00,18.0,0,0.0,18.0
996,11-Feb,11:00,23.0,0,0.0,23.0
997,11-Feb,12:00,26.0,0,0.0,26.0
998,11-Feb,13:00,20.0,0,0.0,20.0
999,11-Feb,14:00,11.0,0,0.0,11.0
1000,11-Feb,15:00,12.0,0,0.0,12.0
1001,11-Feb,16:00,12.0,0,0.0,12.0
1002,11-Feb,17:00,12.0,0,0.0,12.0
1003,11-Feb,18:00,0.0,0,0.0,0.0
1004,11-Feb,19:00,0.0,0,0.0,0.0
1005,11-Feb,20:00,0.0,0,0.0,0.0
1006,11-Feb,21:00,0.0,0,0.0,0.0
1007,11-Feb,22:00,0.0,0,0.0,0.0
1008,11-Feb,23:00,0.0,0,0.0,0.0
1009,12-Feb,00:00,0.0,0,0.0,0.0
1010,12-Feb,01:00,0.0,0,0.0,0.0
1011,12-Feb,02:00,0.0,0,0.0,0.0
1012,12-Feb,03:00,0.0,0,0.0,0.0
1013,12-Feb,04:00,0.0,0,0.0,0.0
1014,12-Feb,05:00,0.0,0,0.0,0.0
1015,12-Feb,06:00,0.0,0,0.0,0.0
1016,12-Feb,07:00,12.0,0,0.0,12.0
1017,12-Feb,08:00,12.0,0,0.0,12.0
1018,12-Feb,09:00,16.0,0,0.0,16.0
1019,12-Feb,10:00,11.0,0,0.0,11.0
1020,12-Feb,11:00,20.0,0,0.0,20.0
1021,12-Feb,12:00,18.0,0,0.0,18.0
1022,12-Feb,13:00,18.0,0,0.0,18.0
1023,12-Feb,14:00,12.0,0,0.0,12.0
1024,12-Feb,15:00,12.0,0,0.0,12.0
1025,12-Feb,16:00,15.0,0,0.0,15.0
1026,12-Feb,17:00,6.0,0,0.0,6.0
1027,12-Feb,18:00,0.0,0,0.0,0.0
1028,12-Feb,19:00,0.0,0,0.0,0.0
1029,12-Feb,20:00,0.0,0,0.0,0.0
1030,12-Feb,21:00,0.0,0,0.0,0.0
1031,12-Feb,22:00,0.0,0,0.0,0.0
1032,12-Feb,23:00,0.0,0,0.0,0.0
1033,13-Feb,00:00,0.0,0,0.0,0.0
1034,13-Feb,01:00,0.0,0,0.0,0.0
1035,13-Feb,02:00,0.0,0,0.0,0.0
1036,13-Feb,03:00,0.0,0,0.0,0.0
1037,13-Feb,04:00,0.0,0,0.0,0.0
1038,13-Feb,05:00,0.0,0,0.0,0.0
1039,13-Feb,06:00,0.0,0,0.0,0.0
1040,13-Feb,07:00,4.0,0,0.0,4.0
1041,13-Feb,08:00,9.0,0,0.0,9.0
1042,13-Feb,09:00,8.0,0,0.0,8.0
1043,13-Feb,10:00,13.0,0,0.0,13.0
1044,13-Feb,11:00,19.0,0,0.0,19.0
1045,13-Feb,12:00,16.0,0,0.0,16.0
1046,13-Feb,13:00,14.0,0,0.0,14.0
1047,13-Feb,14:00,10.0,0,0.0,10.0
1048,13-Feb,15:00,16.0,0,0.0,16.0
1049,13-Feb,16:00,13.0,0,0.0,13.0
1050,13-Feb,17:00,9.0,0,0.0,9.0
1051,13-Feb,18:00,0.0,0,0.0,0.0
1052,13-Feb,19:00,0.0,0,0.0,0.0
1053,13-Feb,20:00,0.0,0,0.0,0.0
1054,13-Feb,21:00,0.0,0,0.0,0.0
1055,13-Feb,22:00,0.0,0,0.0,0.0
1056,13-Feb,23:00,0.0,0,0.0,0.0
1057,14-Feb,00:00,0.0,0,0.0,0.0
1058,14-Feb,01:00,0.0,0,0.0,0.0
1059,14-Feb,02:00,0.0,0,0.0,0.0
1060,14-Feb,03:00,0.0,0,0.0,0.0
1061,14-Feb,04:00,0.0,0,0.0,0.0
1062,14-Feb,05:00,0.0,0,0.0,0.0
1063,14-Feb,06:00,0.0,0,0.0,0.0
1064,14-Feb,07:00,5.0,0,0.0,5.0
1065,14-Feb,08:00,18.0,0,0.0,18.0
1066,14-Feb,09:00,23.0,0,0.0,23.0
1067,14-Feb,10:00,22.0,0,0.0,22.0
1068,14-Feb,11:00,16.0,0,0.0,16.0
1069,14-Feb,12:00,17.0,0,0.0,17.0
1070,14-Feb,13:00,19.0,0,0.0,19.0
